GameFileName,GameName,Manufact,GameYear,NumPlayers,GameType,Category,GameTheme,WebLinkURL,IPDBNum,AltRunMode,DesignedBy,Author,GAMEVER,Rom,Tags,VPS-ID
"Paragon (Bally 1979) Mustang1961 1.0a MOD","Paragon (Bally 1979)",Bally,1979,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=1755",1755,,"Greg Kmiec","Mustang1961, Bord",1.0a,paragon,"MOD",c0ZI9zzGKw
"Paragon (Bally 1979) Rajo Joey 1.1.0 MOD VR","Paragon (Bally 1979)",Bally,1979,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=1755",1755,,"Greg Kmiec","Rajo Joey, Sixtoe, Rawd, Bord",1.1.0,paragon,"VR, LUT, MOD",DjZJfCcS2v
"Paragon (Bally 1979) Arconovum 1.0-2.5 MOD","Paragon (Bally 1979)",Bally,1979,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=1755",1755,,"Greg Kmiec","Arconovum, Bord",1.0-2.5,paragon,"FastFlips, FSS, MOD",qxDevxR3
"Paragon (Bally 1979) Bord 1.0","Paragon (Bally 1979)",Bally,1979,4,SS,,"Fantasy","http://www.ipdb.org/machine.cgi?id=1755",1755,,"Greg Kmiec","Bord",1.0,paragon,,O4JxplbP
"Paranormal","Paranormal (Zen Studios 2013)",Zen Studios,2013,4,,,"Science Fiction",,,,,"Zen Studios",,,,WhTQMTwv
"Party Animal (Bally 1987) Armyaviation 1.0","Party Animal (Bally 1987)",Bally,1987,4,SS,,"Happiness, Celebration","http://www.ipdb.org/machine.cgi?id=1763",1763,,"Dennis Nordman","Armyaviation",1.0,prtyanim,,mO_nz3db
"Partyland (Digital Illusions 1992) Light66 1.51","Partyland (Digital Illusions 1992)",Digital Illusions,1992,,,,"Happiness, Celebration, Video Game",,,,"Olof Gustafsson","Light66, SlipperyPenguin",1.51,,,Rf7aNTzLga
"Table 23","Pasha (Zen Studios 2010)",Zen Studios,2010,4,,,"Fantasy",,,,"Zoltan Somorjai","Zen Studios",,,,fUh2JNI-Qm
"Pasha","Pasha (Zen Studios 2010)",Zen Studios,2010,4,,,"Fantasy",,,,"Zoltan Somorjai","Zen Studios",,,,ps9XF7p9
"Pat Hand (Williams 1975) Klodo81 1.5","Pat Hand (Williams 1975)",Williams,1975,,EM,,"Cards, Gambling",,,,"Norm Clark, Christian Marche","Klodo81, JPSalas, HauntFreaks",1.5,,"LUT",f7CqZJr0yH
"Pat Hand (Williams 1975) Ext2k 1.0 MOD VR","Pat Hand (Williams 1975)",Williams,1975,,EM,,"Cards, Gambling",,,,"Norm Clark, Christian Marche","Ext2k, Klodo81, Tasty Wasps",1.0,,"VR, MOD",t5lgsycdU9
"Paul Bunyan (Gottlieb 1968) BorgDog 1.1","Paul Bunyan (Gottlieb 1968)",Gottlieb,1968,2,EM,,"Fantasy, Mythology","http://www.ipdb.org/machine.cgi?id=1768",1768,,"Wayne Neyens","BorgDog, Leon Spalding, 3rdAxis, Bord",1.1,,,4fC-53D0
"Paul Bunyan (Gottlieb 1968) PinballPerson 1.0-2.6 MOD","Paul Bunyan (Gottlieb 1968)",Gottlieb,1968,2,EM,,"Fantasy, Mythology","http://www.ipdb.org/machine.cgi?id=1768",1768,,"Wayne Neyens","PinballPerson, Leon Spalding, Randr, BorgDog, Arconovum, Arngrim",1.0-2.6,,"FSS, MOD",Rx7vhUe8
"Paw Patrol, The (Original 2020) Emperor312 1.1 MOD","Paw Patrol, The (Original 2020)",Original,2020,,SS,,"Animation, Kids, TV Show",,,,,"Emperor312",1.1,,"MOD, Kids",_RIB1Vj4
"Peaky Blinders (Original 2021) Balutito 1.0.0 MOD","Peaky Blinders (Original 2021)",Original,2021,4,SS,,"TV Show, Crime",,,,,"Balutito, Nesta78, Phenom, JPSalas, Goldchicco",1.0.0,skatebll,"MOD",OTxekbCaGx
"Peaky Blinders (Original 2021) Nesta78 1.0.0 MOD","Peaky Blinders (Original 2021)",Original,2021,4,SS,,"TV Show, Crime",,,,,"Nesta78, Phenom, JPSalas, Goldchicco",1.0.0,skatebll,"MOD",kVBquxFT
"Table 146","Peanuts' Snoopy Pinball (Zen Studios 2021)",Zen Studios,2021,,,,"Cartoon, Animation",,,,"Daniel Vigh","Zen Studios, Daniel Vigh",,,,HfsyZoQHEX
"Pennant Fever (Williams 1984) Randr 1.0","Pennant Fever (Williams 1984)",Williams,1984,2,SS,,"Sports, Baseball","http://www.ipdb.org/machine.cgi?id=3335",3335,,"Mark Ritchie","Randr, Armyaviation, 32assassin, Bord, Rothbauerw",1.0,,,R1GOpnk4
"Penthouse (Pinball Dreams 2008) Batch 1.,3 MOD","Penthouse (Pinball Dreams 2008)",Pinball Dreams,2008,,SS,,"Adult",,,,,"Batch, Takut, Rob046, Popotte, Taltmeyer, Thalamus, JPSalas, Miss World",1.,3,,"MOD, Adult",fxll9yaIb-
"Penthouse (Pinball Dreams 2008) Batch 1.5","Penthouse (Pinball Dreams 2008)",Pinball Dreams,2008,,SS,,"Adult",,,,,"Batch, Takut, Rob046, Popotte, Taltmeyer, Thalamus, JPSalas, Miss World",1.5,,"Music, Adult, FastFlips",IvJOqxPu
"Penthouse (Pinball Dreams 2008) Popotte 0.1","Penthouse (Pinball Dreams 2008)",Pinball Dreams,2008,,SS,,"Adult",,,,,"Popotte, Rob046, Taltmeyer",0.1,,"Adult",jxOvDJqUOh
"Peppa Pig Pinball (Original 2021) Phenom 1.1","Peppa Pig Pinball (Original 2021)",Original,2021,4,SS,,"Animation, Kids",,,,,"Phenom, JPSalas",1.1,,"Music, Kids",bX1bDQbL
"Pepsiman (Original 2019) Ivantba 1.0","Pepsiman (Original 2019)",Original,2019,4,SS,,"Drinking",,,,,"Ivantba, JPSalas",1.0,wldcp_l1,,Dd1o_djY
"Persona 5 Demo (Original 2023) Eonbrony 0.13","Persona 5 Demo (Original 2023)",Original,2023,,,,"Video Game",,,,,"Eonbrony",0.13,,,yfiMJ9T2G0
"Petaco (Juegos Populares 1984) Wiesshund 4.0 SSF","Petaco (Juegos Populares 1984)",Juegos Populares,1984,,SS,,"Music, People","https://www.ipdb.org/machine.cgi?id=4883",4883,,,"Wiesshund, Dboyrecords, TAB, Destruk, MrcMrc",4.0,petaco,"SSF",JB_wofcjRH
"Petaco (Juegos Populares 1984) Ext2k 1.0.0 VR","Petaco (Juegos Populares 1984)",Juegos Populares,1984,,SS,,"Music, People","https://www.ipdb.org/machine.cgi?id=4883",4883,,,"Ext2k, Wiesshund, Dboyrecords, TastyWasps",1.0.0,petaco,"VR",Ldmyu7Y1hq
"Petaco (Juegos Populares 1984) JPSalas 5.0.0","Petaco (Juegos Populares 1984)",Juegos Populares,1984,,SS,,"Music, People","https://www.ipdb.org/machine.cgi?id=4883",4883,,,"JPSalas, Mrcmrc, Wiesshund, Pedator",5.0.0,petaco,,EmjcdrN_YY
"Phantasm (Original 2023) SpookyMoulder 1.105b","Phantasm (Original 2023)",Original,2023,,SS,,"Movie, Horror",,,,,"SpookyMoulder",1.105b,,,YcjItL3EWG
"Phantom of the Opera (Data East 1990) TastyWasps 1.25 SSF MOD VR","Phantom of the Opera (Data East 1990)",Data East,1990,4,SS,,"Music, Singing","http://www.ipdb.org/machine.cgi?id=1777",1777,,"Joe Kaminkow, Ed Cebula","TastyWasps, 32assassin, DCrosby, Cirque, HauntFreaks, Leojreimroc, Mr Grynch, Redbone, VPW Team",1.25,poto_a32,"Hybrid, VR, FSS, MOD, SSF, Fleep, nFozzy, LUT",tLm2YvG5k1
"Phantom of the Opera (Data East 1990) Bigus1 2.0 MOD","Phantom of the Opera (Data East 1990)",Data East,1990,4,SS,,"Music, Singing","http://www.ipdb.org/machine.cgi?id=1777",1777,,"Joe Kaminkow, Ed Cebula","Bigus1, 32assassin",2.0,poto_a32,"MOD",wcyCwSFU
"Phantom of the Opera (Data East 1990) Morttis 1.0-1.0 MOD","Phantom of the Opera (Data East 1990)",Data East,1990,4,SS,,"Music, Singing","http://www.ipdb.org/machine.cgi?id=1777",1777,,"Joe Kaminkow, Ed Cebula","Morttis, Arconovum, DCrosby",1.0-1.0,poto_a32,"FSS, MOD",-ynTxFrz
"Phantom of the Opera (Data East 1990) DCrosby 1.0","Phantom of the Opera (Data East 1990)",Data East,1990,4,SS,,"Music, Singing","http://www.ipdb.org/machine.cgi?id=1777",1777,,"Joe Kaminkow, Ed Cebula","DCrosby, 32assassin",1.0,poto_a32,,ftEAiufw
"Phantom of the Paradise (Original 2021) Mark Paulik (WPilot) 1.0.1 MOD","Phantom of the Paradise (Original 2021)",Original,2021,,SS,,"Musical, Movie, Comedy, Horror",,,,,"Mark Paulik (WPilot)",1.0.1,,"MOD, Music",AOOxT0BxCE
"Pharaoh (Williams 1981) UnclePaulie 2.0.3 VR","Pharaoh (Williams 1981)",Williams,1981,4,SS,,"Historical","http://www.ipdb.org/machine.cgi?id=1778",1778,,"Tony Kraemer","UnclePaulie, 32assassin, VPW Team",2.0.3,pharo_l2,"VR, Hybrid, LUT, nFozzy",yRvsBJNrh-
"Pharaoh (Williams 1981) 32assassin 1.0.1","Pharaoh (Williams 1981)",Williams,1981,4,SS,,"Historical","http://www.ipdb.org/machine.cgi?id=1778",1778,,"Tony Kraemer","32assassin",1.0.1,pharo_l2,,iAo3mT2g
"Pharaoh - Dead Rise (Williams 1981) Watacaractr 1.1","Pharaoh - Dead Rise (Williams 1981)",Williams,1981,4,SS,,"Historical","http://www.ipdb.org/machine.cgi?id=1778",1778,,"Tony Kraemer","Watacaractr, Xenonph, HiRez00, BorgDog, JPSalas, Rothbauerw",1.1,,,oXfqCduB
"Phase II (J. Esteban 1975) Teisen 1.0 MOD","Phase II (J. Esteban 1975)",J. Esteban,1975,,EM,,"Mysticism","https://www.ipdb.org/machine.cgi?id=5787",5787,,,"Teisen, Loserman76, Carlos Guizzo, Halen",1.0,,"MOD",bHYR0mLQv3
"Phase II (J. Esteban 1975) Loserman76 1.0a","Phase II (J. Esteban 1975)",J. Esteban,1975,,EM,,"Mysticism","https://www.ipdb.org/machine.cgi?id=5787",5787,,,"Loserman76",1.0a,,,iyIWDkZX
"Phil Collins (Original 2023) Marty02 3.2","Phil Collins (Original 2023)",Original,2023,,SS,,,,,,,"Marty02, JPSalas",3.2,,"LUT",m1BSlAyBqI
"Phoenix (Williams 1978) JPSalas 4.0.0","Phoenix (Williams 1978)",Williams,1978,,SS,,"Mythology","https://www.ipdb.org/machine.cgi?id=1780",1780,,"Barry Oursler","JPSalas, Halen, Arngrim",4.0.0,phnix_l1,,yZMbDIKg
"Piggy Bank Blitz (Original 2023) Hungrybay101 2.1.0","Piggy Bank Blitz (Original 2023)",Original,2023,,,,"Other",,,,,"Hungrybay101, Kevin MacLeod, Studlygoorite, Arelyel, Iwantpinball, Movieg1",2.1.0,,"FlexDMD",ws_hvA6-iT
"Pin-Up (Gottlieb 1975) Rajo Joey 1.0.0 MOD VR","Pin-Up (Gottlieb 1975)",Gottlieb,1975,1,EM,,"Sports, Bowling","http://www.ipdb.org/machine.cgi?id=1789",1789,,"Ed Krynski","Rajo Joey, Popotte, GNance, Loserman76",1.0.0,,"VR, Hybrid, MOD, LUT",NJLO0GIrG6
"Pin-Up (Gottlieb 1975) Loserman76 1.0.0f","Pin-Up (Gottlieb 1975)",Gottlieb,1975,1,EM,,"Sports, Bowling","http://www.ipdb.org/machine.cgi?id=1789",1789,,"Ed Krynski","Loserman76, GNance, Pinuck, BorgDog, Arngrim, HauntFreaks, JPSalas",1.0.0f,,,YUGsLrAd
"PinUP JukeBox - The 80s (Original 2019) OPeCKiE 1.0.0","PinUP JukeBox - The 80s (Original 2019)",Original,2019,,SS,,"Jukebox",,,,,"OPeCKiE, Javier, Brendan Bailey (Pinwizkid), DJRobX, Nailbuster",1.0.0,,,JfX7kY3W
"Pin_City Demo (Original 2018) Malform11 01","Pin_City Demo (Original 2018)",Original,2018,,SS,,"Example",,,,,"Malform11",01,,,Ej8cxtA4
"Table 123","Pinbal Noir (Zen Studios 2022)",Zen Studios,2022,,,,"Noir, Detective",,,,"Zoltan Vari","Zen Studios, Zoltan Vari",,,,zGkmB4Qarg
"Pinball (Stern 1977) Loserman76 1.0.0f","Pinball (Stern 1977)",Stern,1977,4,SS,,"Sports, Pinball","https://www.ipdb.org/machine.cgi?id=1792",1792,,"Mike Kubin","Loserman76, Tom, Itchigo, Thalamus, Posty90, Chris Edler, 32assassin, JPSalas, Bord, Updon719",1.0.0f,pinball,,VKU15E4G
"Pinball (Stern 1977) Armyaviation 1.0.0","Pinball (Stern 1977)",Stern,1977,4,SS,,"Sports, Pinball","https://www.ipdb.org/machine.cgi?id=1792",1792,,"Mike Kubin","Armyaviation, Itchigo, Thalamus, Posty90, Chris Edler, Wildman, Arngrim, 32assassin, JPSalas, Bord",1.0.0,pinball,,R5g3Sm6f
"Pinball Champ '82 (Zaccaria 1982) 32assassin 1.2","Pinball Champ '82 (Zaccaria 1982)",Zaccaria,1982,4,SS,,"Pinball","http://www.ipdb.org/machine.cgi?id=1794",1794,,,"32assassin, Mfuegemann",1.2,pinchamp,,kJkGS991
"Pinball Domes (Original 2020) Flupper 2.2","Pinball Domes (Original 2020)",Original,2020,,EM,,"Example",,,,,"Flupper",2.2,,,A85htGkt
"Pinball Magic (Capcom 1995) UncleWilly 1.9 VR","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","UncleWilly, Roth, DJRobX, Dark, Randr",1.9,pmv112,"Hybrid, VR, FSS",OIR4c934Lq
"Pinball Magic (Capcom 1995) Balutito 1.2 MOD","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","Balutito, Rothbauerw, UncleWilly",1.2,pmv112,"MOD",3pQcilbgZ5
"Pinball Magic (Capcom 1995) Balutito 1.0.0 MOD","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","Balutito, Rothbauerw, UncleWilly",1.0.0,pmv112,"MOD",eQ29WpN35s
"Pinball Magic (Capcom 1995) Morttis 1.0-3.0 MOD","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","Morttis, Arconovum, Bigus1, Rothbauerw, UncleWilly",1.0-3.0,pmv112,"FSS, MOD",6SFNA7ce
"Pinball Magic (Capcom 1995) Bigus1 1.0 MOD","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","Bigus1, Rothbauerw, UncleWilly",1.0,pmv112,"MOD",KmMPjKO1
"Pinball Magic (Capcom 1995) Rothbauerw 2.0.8 SSF","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","Rothbauerw, UncleWilly",2.0.8,pmv112,"SSF",kC_hSf_I
"Pinball Magic (Capcom 1995) UncleWilly 1.3.1","Pinball Magic (Capcom 1995)",Capcom,1995,4,SS,,"Show Business, Magic","http://www.ipdb.org/machine.cgi?id=3596",3596,,"Bryan Hansen, Rob Hurtado","UncleWilly",1.3.1,pmv112,,C0biqvxH
"Pinball Pool (Gottlieb 1979) Goldchicco 1.0.0 MOD","Pinball Pool (Gottlieb 1979)",Gottlieb,1979,4,SS,,"Billiards","http://www.ipdb.org/machine.cgi?id=1795",1795,,"Ed Krynski","Goldchicco, Francisco666, 32assassin, Mfuegemann",1.0.0,,"nFozzy, LUT, MOD",x44ohxzf
"Pinball Pool (Gottlieb 1979) Rajo Joey 1.1.0 MOD VR","Pinball Pool (Gottlieb 1979)",Gottlieb,1979,4,SS,,"Billiards","http://www.ipdb.org/machine.cgi?id=1795",1795,,"Ed Krynski","Rajo Joey, Sixtoe, Rawd, BorgDog, 32assassin, Mfuegemann",1.1.0,,"VR, MOD, LUT",hBHIH_U3lA
"Pinball Pool (Gottlieb 1979) Arconovum 1.0-2.5 MOD","Pinball Pool (Gottlieb 1979)",Gottlieb,1979,4,SS,,"Billiards","http://www.ipdb.org/machine.cgi?id=1795",1795,,"Ed Krynski","Arconovum, BorgDog, 32assassin, Mfuegemann",1.0-2.5,,"FastFlips, FSS, MOD",WeC4QOS9
"Pinball Pool (Gottlieb 1979) BorgDog 1.25","Pinball Pool (Gottlieb 1979)",Gottlieb,1979,4,SS,,"Billiards","http://www.ipdb.org/machine.cgi?id=1795",1795,,"Ed Krynski","BorgDog, 32assassin, Mfuegemann",1.25,,,-a4OMbNp
"Pindar - The Lizard King (Original 2021) Chepas 1.0","Pindar - The Lizard King (Original 2021)",Original,2021,,SS,,"Fantasy, Monsters",,,,,"Chepas, Fuzzel, Aram Firozy, Pingod, HorsePin",1.0,,,xCqtHSTd
"Pink Floyd (Original 2022) NitroNimbus 2.6 MOD","Pink Floyd (Original 2022)",Original,2022,,SS,,"Music",,,,,"NitroNimbus, Francisco666, SLAMT1LT",2.6,esha_la3,"MOD",XyGYmMUmfR
"Pink Floyd (Original 2022) NitroNimbus 1.0.0 MOD","Pink Floyd (Original 2022)",Original,2022,,SS,,"Music",,,,,"NitroNimbus, 32assassin",1.0.0,esha_la3,"MOD",qV3Z3oQ8md
"Pink Floyd - The Wall (Original 2020) SuperED 3.28c","Pink Floyd - The Wall (Original 2020)",Original,2020,,SS,,"Music",,,,,"SuperED",3.28c,,"Music, FlexDMD",JbdHMAYa
"Pink Floyd Pinball (Original 2020) Stevegooner1234 1.0","Pink Floyd Pinball (Original 2020)",Original,2020,,SS,,"Music",,,,,"Stevegooner1234, Davor Lipovac, Laylow, JPSalas",1.0,playboy,"Music",FR-yIPfq
"Pink Panther (Gottlieb 1981) Xenonph 3.1 MOD","Pink Panther (Gottlieb 1981)",Gottlieb,1981,4,SS,,"Celebrities, Fictional","http://www.ipdb.org/machine.cgi?id=1800",1800,,"John Buras","Xenonph, Bord",3.1,pnkpnthr,"MOD",AGrd0zVM
"Pink Panther (Gottlieb 1981) Bord 2.0.1a SSF VR","Pink Panther (Gottlieb 1981)",Gottlieb,1981,4,SS,,"Celebrities, Fictional","http://www.ipdb.org/machine.cgi?id=1800",1800,,"John Buras","Bord",2.0.1a,pnkpnthr,"VR, Hybrid, SSF, FSS",QvOrGkPi
"Pinky and the Brain - Gollyzilla (Original 2017) Mark1 4.0","Pinky and the Brain - Gollyzilla (Original 2017)",Original,2017,,,,"Cartoon",,,,,"Mark1",4.0,,,ukiluTFfOC
"Pioneer (Gottlieb 1976) Rajo Joey 1.0.0 VR","Pioneer (Gottlieb 1976)",Gottlieb,1976,2,EM,,"American History","http://www.ipdb.org/machine.cgi?id=1802",1802,,"Wayne Neyens","Rajo Joey, Loserman76, Allknowing2012",1.0.0,,"VR, Hybrid, LUT",EKSSBIrmFR
"Pioneer (Gottlieb 1976) Loserman76 1.0.0f","Pioneer (Gottlieb 1976)",Gottlieb,1976,2,EM,,"American History","http://www.ipdb.org/machine.cgi?id=1802",1802,,"Wayne Neyens","Loserman76, Wildman, Allknowing2012",1.0.0f,,,25ZDqJH_
"Pirate Gold (Chicago Coin 1969) Scottacus 2.05 VR","Pirate Gold (Chicago Coin 1969)",Chicago Coin,1969,1,EM,,"Pirates, Nautical, Treasure","https://www.ipdb.org/machine.cgi?id=1804",1804,,"Al Schlappa, Jerry Koci, John Gore","Scottacus, nFozzy, Kds70, JR, Whirlwind, Onevox, Bord",2.05,,"VR",PPREf8_K
"Pirates of the Caribbean (Stern 2006) Miguel Roche 1.0 MOD","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Miguel Roche, Siggi, SliderPoint, Freneticamnesic",1.0,potc_600as,"MOD",1tv6h_AOCh
"Pirates of the Caribbean (Stern 2006) Siggi 1.0.1 MOD","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Siggi, Sixtoe, SliderPoint, Freneticamnesic",1.0.1,potc_600as,"MOD",rOx6ED7h
"Pirates of the Caribbean (Stern 2006) Bigus1 1.1 MOD","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Bigus1, SliderPoint, Freneticamnesic",1.1,potc_600as,"MOD",_Xbzc1ag
"Pirates of the Caribbean (Stern 2006) Sixtoe 1.0.0 MOD VR","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Sixtoe, SliderPoint, Siggi",1.0.0,potc_600as,"VR, MOD",2IXpz-5xSY
"Pirates of the Caribbean (Stern 2006) Morttis 1.0-1.0 MOD","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Morttis, Arconovum, EBisLit, SliderPoint, Freneticamnesic",1.0-1.0,potc_600as,"FSS, MOD",hL9YMKvk
"Pirates of the Caribbean (Stern 2006) EBisLit 1.0.0 MOD","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","EBisLit, SliderPoint, Freneticamnesic",1.0.0,potc_600as,"MOD",ickctTwE
"Pirates of the Caribbean (Stern 2006) SliderPoint 1.1","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","SliderPoint, Freneticamnesic",1.1,potc_600as,,lL-dm_by
"Pirates of the Caribbean (Stern 2006) 32assassin 1.0","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","32assassin, Freneticamnesic",1.0,potc_600as,"FastFlips",BUad3r-w
"Pirates of the Caribbean (Stern 2006) Freneticamnesic 1.0","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Freneticamnesic",1.0,potc_600as,"FastFlips",bNYi6eSd
"Pirates of the Caribbean (Stern 2006) Hanibal 1.3 SSF MOD","Pirates of the Caribbean (Stern 2006)",Stern,2006,4,SS,,"Pirates, Licensed Theme, Movie","http://www.ipdb.org/machine.cgi?id=5163",5163,,"Dennis Nordman","Hanibal, Freneticamnesic, 85vett",1.3,potc_600as,"FastFlips, SSF, MOD, 4k",s5ypDPzR
"Pistol Poker (Alvin G. and Co 1993) Solters 1.0 VR","Pistol Poker (Alvin G. and Co 1993)",Alvin G. and Co,1993,,SS,,"Cards, Gambling",,,,,"Solters, Antisect, Flupper1, Wildman",1.0,,"VR",GuTDV4W-i3
"Pistol Poker (Alvin G. and Co 1993) Antisect 1.3 SSF","Pistol Poker (Alvin G. and Co 1993)",Alvin G. and Co,1993,,SS,,"Cards, Gambling",,,,,"Antisect, Flupper1, Wildman",1.3,,"SSF",Qg6G4hlP9u
"Pit Stop (Williams 1968) Ext2k 1.0.0 VR","Pit Stop (Williams 1968)",Williams,1968,2,EM,,"Sports, Auto Racing","https://www.ipdb.org/machine.cgi?id=1806",1806,,"Norm Clark","Ext2k, JPSalas, Halen, HauntFreaks",1.0.0,,"VR",bFoW1C2Tyy
"Pit Stop (Williams 1968) JPSalas 1.0.1","Pit Stop (Williams 1968)",Williams,1968,2,EM,,"Sports, Auto Racing","https://www.ipdb.org/machine.cgi?id=1806",1806,,"Norm Clark","JPSalas, Halen, HauntFreaks",1.0.1,,,2pjaJPIPLT
"Pit Stop (Williams 1968) Alois 1.0","Pit Stop (Williams 1968)",Williams,1968,2,EM,,"Sports, Auto Racing","https://www.ipdb.org/machine.cgi?id=1806",1806,,"Norm Clark","Alois",1.0,,,B3wwb91-
"Pizza Time (OrbitalPin 2020) Solters 1.0 MOD VR","Pizza Time (OrbitalPin 2020)",OrbitalPin,2020,4,SS,,"Food",,,,"ScottyWic","Solters, ScottyWic",1.0,,"VR, MOD",OMEC9g1WE9
"Pizza Time (OrbitalPin 2020) ScottyWic 0.65","Pizza Time (OrbitalPin 2020)",OrbitalPin,2020,4,SS,,"Food",,,,"ScottyWic","ScottyWic, ScottyWic's wife, AtGames, Daphishbowl, Rik, Rob Avery, Mr H, Frank Heming, PizzaTime, DJRobX, Harlan, Did Crabtree, Nailbuster, VPX Dev Team",0.65,,,Vzt5icUh
"Planet of the Apes (Original 2021) Balutito 1.0.0","Planet of the Apes (Original 2021)",Original,2021,4,SS,,"Movie, Science Fiction",,,,,"Balutito, Goldchicco",1.0.0,,,29fQECSW
"plantsvszombies","Plants vs. Zombies (Zen Studios 2014)",Zen Studios,2014,4,,,"Licensed Theme",,,,,"Zen Studios",,,,ezG8sawq
"Play Pool (Gottlieb 1972) Rajo Joey 1.0.0 MOD VR","Play Pool (Gottlieb 1972)",Gottlieb,1972,1,EM,,"Billiards","https://www.ipdb.org/machine.cgi?id=1819",1819,,"Ed Krynski","Rajo Joey, Mike Farmer, GNance, Loserman76",1.0.0,,"VR, Hybrid, MOD, LUT",Q5bF-09_ZJ
"PlayMates (Gottlieb 1968) Loserman76 1.0.0f","PlayMates (Gottlieb 1968)",Gottlieb,1968,1,EM,,"Happiness, Board Games, Dominoes","http://www.ipdb.org/machine.cgi?id=1828",1828,,"Ed Krynski","Loserman76, GNance, Pinuck, BorgDog, Arngrim, HauntFreaks, JPSalas",1.0.0f,,,Dpk6C2UW
"Playball (Gottlieb 1971) Loserman76 1.0.0f","Playball (Gottlieb 1971)",Gottlieb,1971,1,EM,,"Sports, Baseball","https://www.ipdb.org/machine.cgi?id=1816",1816,,"Ed Krynski","Loserman76",1.0.0f,,,HISweI4X
"Playboy (Bally 1978) Popotte 1.00","Playboy (Bally 1978)",Bally,1978,4,SS,,"Licensed Theme, Adult","http://www.ipdb.org/machine.cgi?id=1823",1823,,"Jim Patla","Popotte, Mike Mills",1.00,playboyb,,OD4rrxxeR-
"Playboy (Bally 1978) HiRez00 4.0a MOD","Playboy (Bally 1978)",Bally,1978,4,SS,,"Licensed Theme, Adult","http://www.ipdb.org/machine.cgi?id=1823",1823,,"Jim Patla","HiRez00, Vogliadicane, GTXJoe, 32assassin, JPSalas, Goldchicco, ICPjuggla",4.0a,playboyb,"Music, MOD",x3WSr0TR
"Playboy (Bally 1978) Chepas 0.95 MOD","Playboy (Bally 1978)",Bally,1978,4,SS,,"Licensed Theme, Adult","http://www.ipdb.org/machine.cgi?id=1823",1823,,"Jim Patla","Chepas, HSM, HorsePin, Pingod",0.95,playboyb,"MOD",rqmpr8i8
"Playboy (Bally 1978) HiRez00 1.0 MOD","Playboy (Bally 1978)",Bally,1978,4,SS,,"Licensed Theme, Adult","http://www.ipdb.org/machine.cgi?id=1823",1823,,"Jim Patla","HiRez00, Vogliadicane, Editoy, GTXJoe, 32assassin, JPSalas, Goldchicco, ICPjuggla",1.0,playboyb,"Music, MOD",QTmGXiYi
